New track in update: 'HARM1'
New track in update: 'HARM2'
New track in update: 'HARM3'
Differences found in track 'PART DRUMS':
Time: 19140, removed: TOM GEMS PAD 2
Time: 145880, added: EXPERT 2xKick
Time: 145880, added: HARD Red
Time: 145880, added: EXPERT Kick
Time: 145880, added: EXPERT Red
Time: 145880, added: MEDIUM Blue
Time: 145920, removed: HARD Blue
Time: 145920, removed: EASY Red
Time: 145920, removed: EXPERT Blue
Time: 145920, removed: MEDIUM Red
Time: 145920, removed: HARD Red
Time: 145920, removed: EXPERT Kick
Time: 145920, removed: EXPERT Red
Time: 145920, removed: MEDIUM Blue
Time: 146040, added: EXPERT 2xKick
Time: 146200, added: EXPERT 2xKick
Time: 146200, added: EXPERT Kick
Time: 146240, removed: EXPERT Kick
Time: 146360, added: EXPERT 2xKick
Time: 146520, added: EXPERT 2xKick
Time: 146720, added: EXPERT 2xKick
Time: 146840, added: HARD Blue
Time: 146840, added: DRUM FILL (use all 5)
Time: 146840, added: EXPERT Blue
Time: 146840, added: DRUM FILL
Time: 146840, added: Unknown Note (105)
Time: 146840, added: EXPERT 2xKick
Time: 146840, added: HARD Kick
Time: 146840, added: DRUM FILL
Time: 146840, added: EXPERT Kick
Time: 146840, added: DRUM FILL
Time: 146840, added: EASY Kick
Time: 146840, added: MEDIUM Kick
Time: 146840, added: DRUM FILL
Time: 146840, added: MEDIUM Blue
Time: 146880, removed: HARD Blue
Time: 146880, removed: DRUM FILL (use all 5)
Time: 146880, removed: EXPERT Blue
Time: 146880, removed: DRUM FILL
Time: 146880, removed: Unknown Note (105)
Time: 146880, removed: HARD Kick
Time: 146880, removed: DRUM FILL
Time: 146880, removed: EXPERT Kick
Time: 146880, removed: DRUM FILL
Time: 146880, removed: EASY Kick
Time: 146880, removed: MEDIUM Kick
Time: 146880, removed: DRUM FILL
Time: 146880, removed: MEDIUM Blue
Time: 147000, added: EXPERT 2xKick
Time: 147160, added: EXPERT 2xKick
Time: 147160, added: EXPERT Kick
Time: 147200, removed: EXPERT Kick
Time: 147320, added: EXPERT 2xKick
Time: 147480, added: EXPERT 2xKick
Time: 147680, added: EXPERT 2xKick
Time: 147800, added: HARD Blue
Time: 147800, added: EASY Red
Time: 147800, added: EXPERT Blue
Time: 147800, added: MEDIUM Red
Time: 147800, added: EXPERT 2xKick
Time: 147800, added: HARD Red
Time: 147800, added: EXPERT Kick
Time: 147800, added: EXPERT Red
Time: 147800, added: MEDIUM Blue
Time: 147840, removed: HARD Blue
Time: 147840, removed: EASY Red
Time: 147840, removed: EXPERT Blue
Time: 147840, removed: MEDIUM Red
Time: 147840, removed: HARD Red
Time: 147840, removed: EXPERT Kick
Time: 147840, removed: EXPERT Red
Time: 147840, removed: MEDIUM Blue
Time: 147960, added: EXPERT 2xKick
Time: 148120, added: EXPERT 2xKick
Time: 148120, added: EXPERT Kick
Time: 148160, removed: EXPERT Kick
Time: 148280, added: EXPERT 2xKick
Time: 148440, added: EXPERT 2xKick
Time: 148640, added: EXPERT 2xKick
Time: 148760, added: HARD Blue
Time: 148760, added: DRUM FILL (use all 5)
Time: 148760, added: EXPERT Blue
Time: 148760, added: DRUM FILL
Time: 148760, added: EXPERT 2xKick
Time: 148760, added: HARD Kick
Time: 148760, added: DRUM FILL
Time: 148760, added: EXPERT Kick
Time: 148760, added: DRUM FILL
Time: 148760, added: EASY Kick
Time: 148760, added: MEDIUM Kick
Time: 148760, added: DRUM FILL
Time: 148760, added: MEDIUM Blue
Time: 148800, removed: HARD Blue
Time: 148800, removed: DRUM FILL (use all 5)
Time: 148800, removed: EXPERT Blue
Time: 148800, removed: DRUM FILL
Time: 148800, removed: HARD Kick
Time: 148800, removed: DRUM FILL
Time: 148800, removed: EXPERT Kick
Time: 148800, removed: DRUM FILL
Time: 148800, removed: EASY Kick
Time: 148800, removed: MEDIUM Kick
Time: 148800, removed: DRUM FILL
Time: 148800, removed: MEDIUM Blue
Time: 148920, added: EXPERT 2xKick
Time: 149080, added: EXPERT 2xKick
Time: 149080, added: EXPERT Kick
Time: 149120, removed: EXPERT Kick
Time: 149240, added: EXPERT 2xKick
Time: 149400, added: EXPERT 2xKick
Time: 149600, added: EXPERT 2xKick
Time: 149720, added: HARD Blue
Time: 149720, added: EASY Red
Time: 149720, added: EXPERT Blue
Time: 149720, added: MEDIUM Red
Time: 149720, added: EXPERT 2xKick
Time: 149720, added: HARD Red
Time: 149720, added: EXPERT Kick
Time: 149720, added: EXPERT Red
Time: 149720, added: MEDIUM Blue
Time: 149760, removed: HARD Blue
Time: 149760, removed: EASY Red
Time: 149760, removed: EXPERT Blue
Time: 149760, removed: MEDIUM Red
Time: 149760, removed: HARD Red
Time: 149760, removed: EXPERT Kick
Time: 149760, removed: EXPERT Red
Time: 149760, removed: MEDIUM Blue
Time: 149880, added: EXPERT 2xKick
Time: 150040, added: EXPERT 2xKick
Time: 150040, added: EXPERT Kick
Time: 150080, removed: EXPERT Kick
Time: 150200, added: EXPERT 2xKick
Time: 150360, added: EXPERT 2xKick
Time: 150560, added: EXPERT 2xKick
Time: 150680, added: HARD Blue
Time: 150680, added: EXPERT Blue
Time: 150680, added: EXPERT 2xKick
Time: 150680, added: HARD Kick
Time: 150680, added: EXPERT Kick
Time: 150680, added: EASY Kick
Time: 150680, added: MEDIUM Kick
Time: 150680, added: MEDIUM Blue
Time: 150720, removed: EASY Kick
Time: 150720, removed: HARD Blue
Time: 150720, removed: MEDIUM Kick
Time: 150720, removed: EXPERT Blue
Time: 150720, removed: HARD Kick
Time: 150720, removed: EXPERT Kick
Time: 150720, removed: MEDIUM Blue
Time: 150840, added: EXPERT 2xKick
Time: 151000, added: EXPERT 2xKick
Time: 151000, added: EXPERT Kick
Time: 151040, removed: EXPERT Kick
Time: 151200, added: EXPERT 2xKick
Time: 151320, added: EXPERT 2xKick
Time: 151480, added: EXPERT 2xKick
Time: 151640, added: HARD Blue
Time: 151640, added: EASY Red
Time: 151640, added: EXPERT Blue
Time: 151640, added: MEDIUM Red
Time: 151640, added: EXPERT 2xKick
Time: 151640, added: HARD Red
Time: 151640, added: EXPERT Kick
Time: 151640, added: EXPERT Red
Time: 151640, added: MEDIUM Blue
Time: 151680, removed: HARD Blue
Time: 151680, removed: EASY Red
Time: 151680, removed: EXPERT Blue
Time: 151680, removed: MEDIUM Red
Time: 151680, removed: HARD Red
Time: 151680, removed: EXPERT Kick
Time: 151680, removed: EXPERT Red
Time: 151680, removed: MEDIUM Blue
Time: 151800, added: EXPERT 2xKick
Time: 151960, added: EXPERT 2xKick
Time: 151960, added: EXPERT Kick
Time: 152000, removed: EXPERT Kick
Time: 152120, added: EXPERT 2xKick
Time: 152280, added: EXPERT 2xKick
Time: 152480, added: EXPERT 2xKick
Time: 152600, added: HARD Blue
Time: 152600, added: EXPERT Blue
Time: 152600, added: EXPERT 2xKick
Time: 152600, added: HARD Kick
Time: 152600, added: EXPERT Kick
Time: 152600, added: EASY Kick
Time: 152600, added: MEDIUM Kick
Time: 152600, added: MEDIUM Blue
Time: 152640, removed: EASY Kick
Time: 152640, removed: HARD Blue
Time: 152640, removed: MEDIUM Kick
Time: 152640, removed: EXPERT Blue
Time: 152640, removed: HARD Kick
Time: 152640, removed: EXPERT Kick
Time: 152640, removed: MEDIUM Blue
Time: 152760, added: EXPERT 2xKick
Time: 152920, added: EXPERT 2xKick
Time: 152920, added: EXPERT Kick
Time: 152960, removed: EXPERT Kick
Time: 153080, added: EXPERT 2xKick
Time: 153240, added: EXPERT 2xKick
Time: 153440, added: EXPERT 2xKick
Time: 153560, added: HARD Blue
Time: 153560, added: EASY Red
Time: 153560, added: EXPERT Blue
Time: 153560, added: MEDIUM Red
Time: 153560, added: EXPERT 2xKick
Time: 153560, added: HARD Red
Time: 153560, added: EXPERT Kick
Time: 153560, added: EXPERT Red
Time: 153560, added: MEDIUM Blue
Time: 153600, removed: HARD Blue
Time: 153600, removed: EASY Red
Time: 153600, removed: EXPERT Blue
Time: 153600, removed: MEDIUM Red
Time: 153600, removed: HARD Red
Time: 153600, removed: EXPERT Kick
Time: 153600, removed: EXPERT Red
Time: 153600, removed: MEDIUM Blue
Time: 153720, added: EXPERT 2xKick
Time: 153880, added: EXPERT 2xKick
Time: 153880, added: EXPERT Kick
Time: 153920, removed: EXPERT Kick
Time: 154040, added: EXPERT 2xKick
Time: 154200, added: EXPERT 2xKick
Time: 154400, added: EXPERT 2xKick
Time: 154520, added: EASY Yellow
Time: 154520, added: EXPERT 2xKick
Time: 154520, added: HARD Kick
Time: 154520, added: MEDIUM Yellow
Time: 154520, added: EXPERT Kick
Time: 154520, added: Unknown Note (106)
Time: 154520, added: EXPERT Yellow
Time: 154520, added: TOM GEMS PAD 2
Time: 154520, added: DRUM FILL
Time: 154520, added: MEDIUM Blue
Time: 154520, added: HARD Blue
Time: 154520, added: DRUM FILL (use all 5)
Time: 154520, added: EXPERT Blue
Time: 154520, added: DRUM FILL
Time: 154520, added: TOM GEMS PAD 3
Time: 154520, added: TOM GEMS PAD 4
Time: 154520, added: DRUM FILL
Time: 154520, added: DRUM FILL
Time: 154560, removed: EASY Yellow
Time: 154560, removed: HARD Kick
Time: 154560, removed: Unknown Note (106)
Time: 154560, removed: MEDIUM Yellow
Time: 154560, removed: EXPERT Kick
Time: 154560, removed: EXPERT Yellow
Time: 154560, removed: TOM GEMS PAD 2
Time: 154560, removed: DRUM FILL
Time: 154560, removed: MEDIUM Blue
Time: 154560, removed: HARD Blue
Time: 154560, removed: DRUM FILL (use all 5)
Time: 154560, removed: EXPERT Blue
Time: 154560, removed: DRUM FILL
Time: 154560, removed: TOM GEMS PAD 3
Time: 154560, removed: TOM GEMS PAD 4
Time: 154560, removed: DRUM FILL
Time: 154560, removed: DRUM FILL
Time: 154680, added: EXPERT 2xKick
Time: 154840, added: EXPERT 2xKick
Time: 154840, added: HARD Blue
Time: 154840, added: EXPERT Kick
Time: 154840, added: EXPERT Blue
Time: 154880, removed: HARD Blue
Time: 154880, removed: EXPERT Kick
Time: 154880, removed: EXPERT Blue
Time: 155000, added: EXPERT 2xKick
Time: 155160, added: EXPERT 2xKick
Time: 155320, added: EXPERT 2xKick
Time: 155480, added: HARD Blue
Time: 155480, added: EXPERT Blue
Time: 155480, added: EASY Yellow
Time: 155480, added: EXPERT 2xKick
Time: 155480, added: HARD Kick
Time: 155480, added: MEDIUM Yellow
Time: 155480, added: EXPERT Kick
Time: 155480, added: EXPERT Yellow
Time: 155480, added: MEDIUM Blue
Time: 155520, removed: HARD Blue
Time: 155520, removed: EXPERT Blue
Time: 155520, removed: EASY Yellow
Time: 155520, removed: HARD Kick
Time: 155520, removed: MEDIUM Yellow
Time: 155520, removed: EXPERT Kick
Time: 155520, removed: EXPERT Yellow
Time: 155520, removed: MEDIUM Blue
Time: 155640, added: EXPERT 2xKick
Time: 155800, added: EXPERT 2xKick
Time: 155800, added: HARD Blue
Time: 155800, added: EXPERT Kick
Time: 155800, added: EXPERT Blue
Time: 155840, removed: HARD Blue
Time: 155840, removed: EXPERT Kick
Time: 155840, removed: EXPERT Blue
Time: 155960, added: EXPERT 2xKick
Time: 156120, added: EXPERT 2xKick
Time: 167160, added: EXPERT 2xKick
Time: 167320, added: EXPERT 2xKick
Time: 167320, added: EXPERT Kick
Time: 167360, removed: EXPERT Kick
Time: 167480, added: EXPERT 2xKick
Time: 167640, added: EXPERT 2xKick
Time: 167840, added: EXPERT 2xKick
Time: 167960, added: EASY Red
Time: 167960, added: MEDIUM Red
Time: 167960, added: EXPERT 2xKick
Time: 167960, added: HARD Red
Time: 167960, added: MEDIUM Yellow
Time: 167960, added: EXPERT Kick
Time: 167960, added: HARD Yellow
Time: 167960, added: EXPERT Red
Time: 167960, added: EXPERT Yellow
Time: 168000, removed: EASY Red
Time: 168000, removed: MEDIUM Red
Time: 168000, removed: HARD Red
Time: 168000, removed: MEDIUM Yellow
Time: 168000, removed: EXPERT Kick
Time: 168000, removed: HARD Yellow
Time: 168000, removed: EXPERT Red
Time: 168000, removed: EXPERT Yellow
Time: 168120, added: EXPERT 2xKick
Time: 168280, added: EXPERT 2xKick
Time: 168280, added: EXPERT Kick
Time: 168320, removed: EXPERT Kick
Time: 168440, added: EXPERT 2xKick
Time: 168600, added: EXPERT 2xKick
Time: 168800, added: EXPERT 2xKick
Time: 168920, added: EXPERT 2xKick
Time: 168920, added: HARD Kick
Time: 168920, added: MEDIUM Yellow
Time: 168920, added: EXPERT Kick
Time: 168920, added: HARD Yellow
Time: 168920, added: EASY Kick
Time: 168920, added: EXPERT Yellow
Time: 168920, added: MEDIUM Kick
Time: 168960, removed: EASY Kick
Time: 168960, removed: EXPERT Yellow
Time: 168960, removed: MEDIUM Kick
Time: 168960, removed: HARD Kick
Time: 168960, removed: MEDIUM Yellow
Time: 168960, removed: EXPERT Kick
Time: 168960, removed: HARD Yellow
Time: 169080, added: EXPERT 2xKick
Time: 169240, added: EXPERT 2xKick
Time: 169240, added: EXPERT Kick
Time: 169280, removed: EXPERT Kick
Time: 169400, added: EXPERT 2xKick
Time: 169560, added: EXPERT 2xKick
Time: 169760, added: EXPERT 2xKick
Time: 169880, added: EASY Red
Time: 169880, added: MEDIUM Red
Time: 169880, added: EXPERT 2xKick
Time: 169880, added: HARD Red
Time: 169880, added: MEDIUM Yellow
Time: 169880, added: EXPERT Kick
Time: 169880, added: HARD Yellow
Time: 169880, added: EXPERT Red
Time: 169880, added: EXPERT Yellow
Time: 169920, removed: EASY Red
Time: 169920, removed: MEDIUM Red
Time: 169920, removed: HARD Red
Time: 169920, removed: MEDIUM Yellow
Time: 169920, removed: EXPERT Kick
Time: 169920, removed: HARD Yellow
Time: 169920, removed: EXPERT Red
Time: 169920, removed: EXPERT Yellow
Time: 170040, added: EXPERT 2xKick
Time: 170200, added: EXPERT 2xKick
Time: 170200, added: EXPERT Kick
Time: 170240, removed: EXPERT Kick
Time: 170360, added: EXPERT 2xKick
Time: 170520, added: EXPERT 2xKick
Time: 170720, added: EXPERT 2xKick
Time: 170840, added: EXPERT 2xKick
Time: 170840, added: HARD Kick
Time: 170840, added: MEDIUM Yellow
Time: 170840, added: EXPERT Kick
Time: 170840, added: HARD Yellow
Time: 170840, added: EASY Kick
Time: 170840, added: EXPERT Yellow
Time: 170840, added: MEDIUM Kick
Time: 170880, removed: EASY Kick
Time: 170880, removed: EXPERT Yellow
Time: 170880, removed: MEDIUM Kick
Time: 170880, removed: HARD Kick
Time: 170880, removed: MEDIUM Yellow
Time: 170880, removed: EXPERT Kick
Time: 170880, removed: HARD Yellow
Time: 171000, added: EXPERT 2xKick
Time: 171160, added: EXPERT 2xKick
Time: 171160, added: EXPERT Kick
Time: 171200, removed: EXPERT Kick
Time: 171320, added: EXPERT 2xKick
Time: 171480, added: EXPERT 2xKick
Time: 171680, added: EXPERT 2xKick
Time: 171800, added: EASY Red
Time: 171800, added: MEDIUM Red
Time: 171800, added: EXPERT 2xKick
Time: 171800, added: HARD Red
Time: 171800, added: MEDIUM Yellow
Time: 171800, added: EXPERT Kick
Time: 171800, added: HARD Yellow
Time: 171800, added: EXPERT Red
Time: 171800, added: EXPERT Yellow
Time: 171840, removed: EASY Red
Time: 171840, removed: MEDIUM Red
Time: 171840, removed: HARD Red
Time: 171840, removed: MEDIUM Yellow
Time: 171840, removed: EXPERT Kick
Time: 171840, removed: HARD Yellow
Time: 171840, removed: EXPERT Red
Time: 171840, removed: EXPERT Yellow
Time: 171960, added: EXPERT 2xKick
Time: 172120, added: EXPERT 2xKick
Time: 172120, added: EXPERT Kick
Time: 172160, removed: EXPERT Kick
Time: 172280, added: EXPERT 2xKick
Time: 172440, added: EXPERT 2xKick
Time: 172640, added: EXPERT 2xKick
Time: 172760, added: DRUM FILL (use all 5)
Time: 172760, added: DRUM FILL
Time: 172760, added: EXPERT 2xKick
Time: 172760, added: HARD Kick
Time: 172760, added: MEDIUM Yellow
Time: 172760, added: EXPERT Kick
Time: 172760, added: Unknown Note (106)
Time: 172760, added: HARD Yellow
Time: 172760, added: DRUM FILL
Time: 172760, added: DRUM FILL
Time: 172760, added: EASY Kick
Time: 172760, added: EXPERT Yellow
Time: 172760, added: MEDIUM Kick
Time: 172760, added: DRUM FILL
Time: 172800, removed: DRUM FILL (use all 5)
Time: 172800, removed: DRUM FILL
Time: 172800, removed: HARD Kick
Time: 172800, removed: Unknown Note (106)
Time: 172800, removed: MEDIUM Yellow
Time: 172800, removed: EXPERT Kick
Time: 172800, removed: DRUM FILL
Time: 172800, removed: HARD Yellow
Time: 172800, removed: DRUM FILL
Time: 172800, removed: EASY Kick
Time: 172800, removed: EXPERT Yellow
Time: 172800, removed: MEDIUM Kick
Time: 172800, removed: DRUM FILL
Time: 172920, added: EXPERT 2xKick
Time: 173080, added: EXPERT 2xKick
Time: 173080, added: EXPERT Kick
Time: 173120, removed: EXPERT Kick
Time: 173240, added: EXPERT 2xKick
Time: 173400, added: EXPERT 2xKick
Time: 173600, added: EXPERT 2xKick
Time: 173720, added: EASY Red
Time: 173720, added: MEDIUM Red
Time: 173720, added: EXPERT 2xKick
Time: 173720, added: TOM GEMS PAD 3
Time: 173720, added: HARD Red
Time: 173720, added: EXPERT Red
Time: 173720, added: EXPERT Yellow
Time: 173720, added: TOM GEMS PAD 2
Time: 173760, removed: EXPERT Yellow
Time: 173760, removed: EASY Red
Time: 173760, removed: MEDIUM Red
Time: 173760, removed: HARD Red
Time: 173760, removed: EXPERT Red
Time: 174000, removed: EXPERT Yellow
Time: 174000, removed: HARD Yellow
Time: 174000, removed: TOM GEMS PAD 2
Time: 174000, removed: EXPERT Red
Time: 174040, added: EXPERT Yellow
Time: 174040, added: EXPERT Red
Time: 174040, added: HARD Yellow
Time: 174320, removed: EXPERT Yellow
Time: 174320, removed: HARD Blue
Time: 174320, removed: EXPERT Blue
Time: 174320, removed: EASY Yellow
Time: 174320, removed: TOM GEMS PAD 3
Time: 174320, removed: MEDIUM Blue
Time: 174360, added: EXPERT Yellow
Time: 174360, added: HARD Blue
Time: 174360, added: EXPERT Blue
Time: 174360, added: EASY Yellow
Time: 174360, added: MEDIUM Blue
Time: 174520, removed: TOM GEMS PAD 2
Time: 174680, added: TOM GEMS PAD 2
Time: 176760, added: EXPERT 2xKick
Time: 176880, added: EXPERT 2xKick
Time: 177080, added: EXPERT 2xKick
Time: 177240, added: EXPERT 2xKick
Time: 177440, added: EXPERT 2xKick
Time: 177560, added: EASY Red
Time: 177560, added: MEDIUM Red
Time: 177560, added: EXPERT 2xKick
Time: 177560, added: HARD Red
Time: 177560, added: MEDIUM Yellow
Time: 177560, added: EXPERT Kick
Time: 177560, added: HARD Yellow
Time: 177560, added: EXPERT Red
Time: 177560, added: EXPERT Yellow
Time: 177600, removed: EASY Red
Time: 177600, removed: MEDIUM Red
Time: 177600, removed: HARD Red
Time: 177600, removed: MEDIUM Yellow
Time: 177600, removed: EXPERT Kick
Time: 177600, removed: HARD Yellow
Time: 177600, removed: EXPERT Red
Time: 177600, removed: EXPERT Yellow
Time: 177720, added: EXPERT 2xKick
Time: 177880, added: EXPERT 2xKick
Time: 177880, added: EXPERT Kick
Time: 177920, removed: EXPERT Kick
Time: 178040, added: EXPERT 2xKick
Time: 178200, added: EXPERT 2xKick
Time: 178400, added: EXPERT 2xKick
Time: 178520, added: EXPERT 2xKick
Time: 178520, added: HARD Kick
Time: 178520, added: MEDIUM Yellow
Time: 178520, added: EXPERT Kick
Time: 178520, added: HARD Yellow
Time: 178520, added: EASY Kick
Time: 178520, added: EXPERT Yellow
Time: 178520, added: MEDIUM Kick
Time: 178560, removed: EASY Kick
Time: 178560, removed: EXPERT Yellow
Time: 178560, removed: MEDIUM Kick
Time: 178560, removed: HARD Kick
Time: 178560, removed: MEDIUM Yellow
Time: 178560, removed: EXPERT Kick
Time: 178560, removed: HARD Yellow
Time: 178680, added: EXPERT 2xKick
Time: 178840, added: EXPERT 2xKick
Time: 178840, added: EXPERT Kick
Time: 178880, removed: EXPERT Kick
Time: 179000, added: EXPERT 2xKick
Time: 179160, added: EXPERT 2xKick
Time: 179360, added: EXPERT 2xKick
Time: 179480, added: EASY Red
Time: 179480, added: MEDIUM Red
Time: 179480, added: EXPERT 2xKick
Time: 179480, added: HARD Red
Time: 179480, added: MEDIUM Yellow
Time: 179480, added: EXPERT Kick
Time: 179480, added: HARD Yellow
Time: 179480, added: EXPERT Red
Time: 179480, added: EXPERT Yellow
Time: 179520, removed: EASY Red
Time: 179520, removed: MEDIUM Red
Time: 179520, removed: HARD Red
Time: 179520, removed: MEDIUM Yellow
Time: 179520, removed: EXPERT Kick
Time: 179520, removed: HARD Yellow
Time: 179520, removed: EXPERT Red
Time: 179520, removed: EXPERT Yellow
Time: 179640, added: EXPERT 2xKick
Time: 179800, added: EXPERT 2xKick
Time: 179800, added: EXPERT Kick
Time: 179840, removed: EXPERT Kick
Time: 179960, added: EXPERT 2xKick
Time: 180120, added: EXPERT 2xKick
Time: 180320, added: EXPERT 2xKick
Time: 180440, added: EXPERT 2xKick
Time: 180440, added: HARD Kick
Time: 180440, added: MEDIUM Yellow
Time: 180440, added: EXPERT Kick
Time: 180440, added: HARD Yellow
Time: 180440, added: EASY Kick
Time: 180440, added: EXPERT Yellow
Time: 180440, added: MEDIUM Kick
Time: 180480, removed: EASY Kick
Time: 180480, removed: EXPERT Yellow
Time: 180480, removed: MEDIUM Kick
Time: 180480, removed: HARD Kick
Time: 180480, removed: MEDIUM Yellow
Time: 180480, removed: EXPERT Kick
Time: 180480, removed: HARD Yellow
Time: 180600, added: EXPERT 2xKick
Time: 180760, added: EXPERT 2xKick
Time: 180760, added: EXPERT Kick
Time: 180800, removed: EXPERT Kick
Time: 180920, added: EXPERT 2xKick
Time: 181080, added: EXPERT 2xKick
Time: 181280, added: EXPERT 2xKick
Time: 181400, added: EASY Red
Time: 181400, added: MEDIUM Red
Time: 181400, added: EXPERT 2xKick
Time: 181400, added: HARD Red
Time: 181400, added: MEDIUM Yellow
Time: 181400, added: EXPERT Kick
Time: 181400, added: HARD Yellow
Time: 181400, added: EXPERT Red
Time: 181400, added: EXPERT Yellow
Time: 181440, removed: EASY Red
Time: 181440, removed: MEDIUM Red
Time: 181440, removed: HARD Red
Time: 181440, removed: MEDIUM Yellow
Time: 181440, removed: EXPERT Kick
Time: 181440, removed: HARD Yellow
Time: 181440, removed: EXPERT Red
Time: 181440, removed: EXPERT Yellow
Time: 181560, added: EXPERT 2xKick
Time: 181720, added: EXPERT 2xKick
Time: 181720, added: EXPERT Kick
Time: 181760, removed: EXPERT Kick
Time: 181880, added: EXPERT 2xKick
Time: 182040, added: EXPERT 2xKick
Time: 182240, added: EXPERT 2xKick
Time: 182360, added: DRUM FILL (use all 5)
Time: 182360, added: DRUM FILL
Time: 182360, added: Unknown Note (105)
Time: 182360, added: EXPERT 2xKick
Time: 182360, added: HARD Kick
Time: 182360, added: MEDIUM Yellow
Time: 182360, added: EXPERT Kick
Time: 182360, added: DRUM FILL
Time: 182360, added: HARD Yellow
Time: 182360, added: DRUM FILL
Time: 182360, added: EASY Kick
Time: 182360, added: EXPERT Yellow
Time: 182360, added: MEDIUM Kick
Time: 182360, added: DRUM FILL
Time: 182400, removed: DRUM FILL (use all 5)
Time: 182400, removed: DRUM FILL
Time: 182400, removed: Unknown Note (105)
Time: 182400, removed: HARD Kick
Time: 182400, removed: MEDIUM Yellow
Time: 182400, removed: EXPERT Kick
Time: 182400, removed: DRUM FILL
Time: 182400, removed: HARD Yellow
Time: 182400, removed: DRUM FILL
Time: 182400, removed: EASY Kick
Time: 182400, removed: EXPERT Yellow
Time: 182400, removed: MEDIUM Kick
Time: 182400, removed: DRUM FILL
Time: 182520, added: EXPERT 2xKick
Time: 182680, added: EXPERT 2xKick
Time: 182680, added: EXPERT Kick
Time: 182720, removed: EXPERT Kick
Time: 182840, added: EXPERT 2xKick
Time: 183000, added: EXPERT 2xKick
Time: 183200, added: EXPERT 2xKick
Time: 183320, added: EASY Red
Time: 183320, added: MEDIUM Red
Time: 183320, added: EXPERT 2xKick
Time: 183320, added: TOM GEMS PAD 3
Time: 183320, added: HARD Red
Time: 183320, added: EXPERT Red
Time: 183320, added: EXPERT Yellow
Time: 183320, added: TOM GEMS PAD 2
Time: 183360, removed: EXPERT Yellow
Time: 183360, removed: EASY Red
Time: 183360, removed: MEDIUM Red
Time: 183360, removed: HARD Red
Time: 183360, removed: EXPERT Red
Time: 183640, removed: TOM GEMS PAD 2
Time: 183920, removed: EXPERT Yellow
Time: 183920, removed: HARD Blue
Time: 183920, removed: EXPERT Blue
Time: 183920, removed: EASY Yellow
Time: 183920, removed: TOM GEMS PAD 3
Time: 183920, removed: MEDIUM Blue
Time: 183960, added: EXPERT Yellow
Time: 183960, added: HARD Blue
Time: 183960, added: EXPERT Blue
Time: 183960, added: EASY Yellow
Time: 183960, added: MEDIUM Blue
Time: 184120, removed: TOM GEMS PAD 2
Time: 184280, added: TOM GEMS PAD 2
Time: 188280, added: EXPERT 2xKick
Time: 188440, added: EXPERT 2xKick
Time: 188440, added: EXPERT Kick
Time: 188480, removed: EXPERT Kick
Time: 188600, added: EXPERT 2xKick
Time: 188760, added: EXPERT 2xKick
Time: 188960, added: EXPERT 2xKick
Time: 189080, added: EASY Red
Time: 189080, added: MEDIUM Red
Time: 189080, added: EXPERT 2xKick
Time: 189080, added: HARD Red
Time: 189080, added: MEDIUM Yellow
Time: 189080, added: EXPERT Kick
Time: 189080, added: HARD Yellow
Time: 189080, added: EXPERT Red
Time: 189080, added: EXPERT Yellow
Time: 189120, removed: EASY Red
Time: 189120, removed: MEDIUM Red
Time: 189120, removed: HARD Red
Time: 189120, removed: MEDIUM Yellow
Time: 189120, removed: EXPERT Kick
Time: 189120, removed: HARD Yellow
Time: 189120, removed: EXPERT Red
Time: 189120, removed: EXPERT Yellow
Time: 189240, added: EXPERT 2xKick
Time: 189400, added: EXPERT 2xKick
Time: 189400, added: EXPERT Kick
Time: 189440, removed: EXPERT Kick
Time: 189560, added: EXPERT 2xKick
Time: 189720, added: EXPERT 2xKick
Time: 189920, added: EXPERT 2xKick
Time: 190040, added: EXPERT 2xKick
Time: 190040, added: HARD Kick
Time: 190040, added: MEDIUM Yellow
Time: 190040, added: EXPERT Kick
Time: 190040, added: HARD Yellow
Time: 190040, added: EASY Kick
Time: 190040, added: EXPERT Yellow
Time: 190040, added: MEDIUM Kick
Time: 190080, removed: EASY Kick
Time: 190080, removed: EXPERT Yellow
Time: 190080, removed: MEDIUM Kick
Time: 190080, removed: HARD Kick
Time: 190080, removed: MEDIUM Yellow
Time: 190080, removed: EXPERT Kick
Time: 190080, removed: HARD Yellow
Time: 190200, added: EXPERT 2xKick
Time: 190360, added: EXPERT 2xKick
Time: 190360, added: EXPERT Kick
Time: 190400, removed: EXPERT Kick
Time: 190520, added: EXPERT 2xKick
Time: 190680, added: EXPERT 2xKick
Time: 190880, added: EXPERT 2xKick
Time: 191000, added: EASY Red
Time: 191000, added: MEDIUM Red
Time: 191000, added: EXPERT 2xKick
Time: 191000, added: HARD Red
Time: 191000, added: MEDIUM Yellow
Time: 191000, added: EXPERT Kick
Time: 191000, added: HARD Yellow
Time: 191000, added: EXPERT Red
Time: 191000, added: EXPERT Yellow
Time: 191040, removed: EASY Red
Time: 191040, removed: MEDIUM Red
Time: 191040, removed: HARD Red
Time: 191040, removed: MEDIUM Yellow
Time: 191040, removed: EXPERT Kick
Time: 191040, removed: HARD Yellow
Time: 191040, removed: EXPERT Red
Time: 191040, removed: EXPERT Yellow
Time: 191160, added: EXPERT 2xKick
Time: 191320, added: EXPERT 2xKick
Time: 191320, added: EXPERT Kick
Time: 191360, removed: EXPERT Kick
Time: 191480, added: EXPERT 2xKick
