New track in update: 'HARM1'
New track in update: 'HARM2'
New track in update: 'HARM3'
Time: 177271, Text event changed from 'na-#' to '[no event]'
Time: 177425, Text event changed from 'tic#' to '[no event]'
Time: 177665, Text event changed from 'fool#' to '[no event]'
Time: 177891, Text event changed from 'who#' to '[no event]'
Time: 178011, Text event changed from 'you#' to '[no event]'
Time: 178134, Text event changed from 'thought#' to '[no event]'
Time: 178250, Text event changed from 'I#' to '[no event]'
Time: 178395, Text event changed from 'was#' to '[no event]'
Time: 178622, Text event changed from 'When#' to '[no event]'
Time: 178730, Text event changed from 'I#' to '[no event]'
Time: 178843, Text event changed from 'catch#' to '[no event]'
Time: 178981, Text event changed from 'you#' to '[no event]'
Time: 179079, Text event changed from 'slip-#' to '[no event]'
Time: 179229, Text event changed from 'pin'#' to '[no event]'
Time: 179338, Text event changed from 'I'm#' to '[no event]'
Time: 179442, Text event changed from 'a=#' to '[no event]'
Time: 179559, Text event changed from 'catch#' to '[no event]'
Time: 179685, Text event changed from 'you#' to '[no event]'
Time: 179807, Text event changed from 'then#' to '[no event]'
Time: 179899, Text event changed from 'I#' to '[no event]'
Time: 180037, Text event changed from 'pull#' to '[no event]'
Time: 180151, Text event changed from 'your#' to '[no event]'
Time: 180291, Text event changed from 'cap#' to '[no event]'
Time: 180820, Text event changed from 'snapped#' to '[no event]'
Time: 181041, Text event changed from 'back#' to '[no event]'
Time: 181246, Text event changed from 're-#' to '[no event]'
Time: 181405, Text event changed from 'lax#' to '[no event]'
Time: 181903, Text event changed from 'Ya#' to '[no event]'
Time: 182012, Text event changed from 'bet-#' to '[no event]'
Time: 182067, Text event changed from 'ter#' to '[no event]'
Time: 182135, Text event changed from 'not#' to '[no event]'
Time: 182284, Text event changed from 'be#' to '[no event]'
Time: 182451, Text event changed from 'slip-#' to '[no event]'
Time: 182604, Text event changed from 'pin'#' to '[no event]'
Time: 182692, Text event changed from 'with#' to '[no event]'
Time: 182827, Text event changed from 'them#' to '[no event]'
Time: 182979, Text event changed from 'deez#' to '[no event]'
Time: 183188, Text event changed from 'on#' to '[no event]'
Time: 183277, Text event changed from 'that#' to '[no event]'
Time: 183424, Text event changed from 'eight-#' to '[no event]'
Time: 183517, Text event changed from 'y=#' to '[no event]'
Time: 183658, Text event changed from 'three#' to '[no event]'
Time: 183912, Text event changed from 'Cad-#' to '[no event]'
Time: 184076, Text event changed from 'il-#' to '[no event]'
Time: 184182, Text event changed from 'lac#' to '[no event]'
Time: 184756, Text event changed from 'So#' to '[no event]'
Time: 184848, Text event changed from 'we#' to '[no event]'
Time: 184965, Text event changed from 'gon'#' to '[no event]'
Time: 185093, Text event changed from 'blow#' to '[no event]'
Time: 185227, Text event changed from 'an#' to '[no event]'
Time: 185332, Text event changed from 'ounce#' to '[no event]'
Time: 185566, Text event changed from 'to#' to '[no event]'
Time: 185684, Text event changed from 'this#' to '[no event]'
Time: 186101, Text event changed from 'G's#' to '[no event]'
Time: 186347, Text event changed from 'up#' to '[no event]'
Time: 186571, Text event changed from 'freeze#' to '[no event]'
Time: 186819, Text event changed from 'up#' to '[no event]'
Time: 187013, Text event changed from 'for#' to '[no event]'
Time: 187120, Text event changed from 'a#' to '[no event]'
Time: 187262, Text event changed from 'sec-#' to '[no event]'
Time: 187397, Text event changed from 'ond#' to '[no event]'
Time: 187516, Text event changed from 'now#' to '[no event]'
Time: 187744, Text event changed from 'bounce#' to '[no event]'
Time: 188016, Text event changed from 'to#' to '[no event]'
Time: 188106, Text event changed from 'this#' to '[no event]'
Time: 188430, Text event changed from 'Da' to '[no event]'
Time: 188664, Text event changed from 'da' to '[no event]'
Time: 188829, Text event changed from 'da' to '[no event]'
Time: 189058, Text event changed from 'da' to '[no event]'
Time: 189394, Text event changed from 'da' to '[no event]'
Time: 189622, Text event changed from 'da' to '[no event]'
Time: 189788, Text event changed from 'da' to '[no event]'
Time: 190331, Text event changed from 'Da' to '[no event]'
Time: 190569, Text event changed from 'da' to '[no event]'
Time: 190745, Text event changed from 'da' to '[no event]'
Time: 190971, Text event changed from 'da' to '[no event]'
Time: 191312, Text event changed from 'da' to '[no event]'
Time: 191566, Text event changed from 'na' to '[no event]'
Time: 191679, Text event changed from 'da' to '[no event]'
Time: 191773, Text event changed from 'da' to '[no event]'
Time: 191901, Text event changed from 'da' to '[no event]'
Time: 192018, Text event changed from 'da' to '[no event]'
Time: 192269, Text event changed from 'Da' to '[no event]'
Time: 192504, Text event changed from 'da' to '[no event]'
Time: 192642, Text event changed from 'da' to '[no event]'
Time: 192896, Text event changed from 'da' to '[no event]'
Time: 193244, Text event changed from 'da' to '[no event]'
Time: 193457, Text event changed from 'da' to '[no event]'
Time: 193595, Text event changed from 'da' to '[no event]'
Time: 194173, Text event changed from 'Da' to '[no event]'
Time: 194404, Text event changed from 'da' to '[no event]'
Time: 194574, Text event changed from 'da' to '[no event]'
Time: 194806, Text event changed from 'da' to '[no event]'
Time: 195130, Text event changed from 'da' to '[no event]'
Time: 195393, Text event changed from 'na' to '[no event]'
Time: 195503, Text event changed from 'da' to '[no event]'
Time: 195615, Text event changed from 'da' to '[no event]'
Time: 195755, Text event changed from 'da' to '[no event]'
Time: 195867, Text event changed from 'da' to '[no event]'
Time: 196122, Text event changed from 'Da' to '[no event]'
Time: 196359, Text event changed from 'da' to '[no event]'
Time: 196484, Text event changed from 'da' to '[no event]'
Time: 196738, Text event changed from 'da' to '[no event]'
Time: 197062, Text event changed from 'da' to '[no event]'
Time: 197295, Text event changed from 'da' to '[no event]'
Time: 197435, Text event changed from 'da' to '[no event]'
Time: 198005, Text event changed from 'Da' to '[no event]'
Time: 198240, Text event changed from 'da' to '[no event]'
Time: 198416, Text event changed from 'da' to '[no event]'
Time: 198623, Text event changed from 'da' to '[no event]'
Time: 198986, Text event changed from 'da' to '[no event]'
Time: 199200, Text event changed from 'da' to '[no event]'
Time: 199343, Text event changed from 'da' to '[no event]'
Time: 199663, Text event changed from 'da' to '[no event]'
Time: 199926, Text event changed from 'Da' to '[no event]'
Time: 200163, Text event changed from 'da' to '[no event]'
Time: 200327, Text event changed from 'da' to '[no event]'
Time: 200555, Text event changed from 'da' to '[no event]'
Time: 200899, Text event changed from 'da' to '[no event]'
Time: 201131, Text event changed from 'da' to '[no event]'
Time: 201289, Text event changed from 'da' to '[no event]'
Time: 201865, Text event changed from 'Da' to '[no event]'
Time: 202094, Text event changed from 'da' to '[no event]'
Time: 202270, Text event changed from 'da' to '[no event]'
Time: 202504, Text event changed from 'da' to '[no event]'
Time: 202855, Text event changed from 'da' to '[no event]'
Time: 203085, Text event changed from 'da' to '[no event]'
Time: 203228, Text event changed from 'da' to '[no event]'
