New track in update: 'HARM1'
New track in update: 'HARM2'
New track in update: 'HARM3'
New track in update: 'PART KEYS'
New track in update: 'PART KEYS_ANIM_LH'
New track in update: 'PART KEYS_ANIM_RH'
New track in update: 'PART REAL_KEYS_E'
New track in update: 'PART REAL_KEYS_H'
New track in update: 'PART REAL_KEYS_M'
New track in update: 'PART REAL_KEYS_X'
Differences found in track 'PART BASS':
Time: 7680, removed: Unknown Note (105), Unknown Note (106)
Time: 9600, removed: Unknown Note (106)
Time: 119664, removed: EXPERT Red
Time: 119844, removed: EXPERT Kick
Time: 119844, removed: HARD Yellow
Time: 119844, removed: EXPERT Red
Time: 119844, removed: EASY Kick
Time: 119844, removed: HARD Kick
Time: 119880, added: EXPERT Kick
Time: 119880, added: HARD Yellow
Time: 119880, added: EXPERT Red
Time: 119880, added: EASY Kick
Time: 119880, added: HARD Kick
Time: 119940, removed: MEDIUM Yellow
Time: 119940, removed: HARD Yellow
Time: 119940, removed: EXPERT Red
Time: 119940, removed: Unknown Note (105)
Time: 120000, added: MEDIUM Yellow
Time: 120000, added: HARD Yellow
Time: 120000, added: EXPERT Red
Time: 120024, removed: MEDIUM Yellow
Time: 120024, removed: Unknown Note (106)
Time: 120024, removed: HARD Yellow
Time: 120024, removed: EXPERT Red
Time: 120204, removed: MEDIUM Yellow
Time: 120204, removed: EXPERT Kick
Time: 120204, removed: EXPERT Red
Time: 120204, removed: HARD Yellow
Time: 120204, removed: EASY Kick
Time: 120204, removed: MEDIUM Kick
Time: 120204, removed: HARD Kick
Time: 120240, added: MEDIUM Yellow
Time: 120240, added: EXPERT Kick
Time: 120240, added: EXPERT Red
Time: 120240, added: HARD Yellow
Time: 120240, added: EASY Kick
Time: 120240, added: MEDIUM Kick
Time: 120240, added: HARD Kick
Time: 120300, removed: EXPERT Red
Time: 120300, removed: HARD Yellow
Time: 120360, added: EXPERT Red
Time: 120360, added: HARD Yellow
Time: 120384, removed: HARD Yellow
Time: 120384, removed: EXPERT Red
Time: 120564, removed: EXPERT Red
Time: 120564, removed: HARD Yellow
Time: 120600, added: EXPERT Red
Time: 120600, added: HARD Yellow
Time: 120660, removed: MEDIUM Yellow
Time: 120660, removed: HARD Yellow
Time: 120660, removed: EXPERT Red
Time: 120720, added: MEDIUM Yellow
Time: 120720, added: HARD Yellow
Time: 120720, added: EXPERT Red
Time: 120744, removed: MEDIUM Yellow
Time: 120744, removed: HARD Yellow
Time: 120744, removed: EXPERT Red
Time: 120924, removed: MEDIUM Yellow
Time: 120924, removed: EXPERT Kick
Time: 120924, removed: EXPERT Red
Time: 120924, removed: HARD Yellow
Time: 120924, removed: EASY Kick
Time: 120924, removed: MEDIUM Kick
Time: 120924, removed: Unknown Note (106)
Time: 120924, removed: OVERDRIVE
Time: 120924, removed: HARD Kick
Time: 120960, added: MEDIUM Yellow
Time: 120960, added: EXPERT Kick
Time: 120960, added: EXPERT Red
Time: 120960, added: HARD Yellow
Time: 120960, added: EASY Kick
Time: 120960, added: MEDIUM Kick
Time: 120960, added: OVERDRIVE
Time: 120960, added: HARD Kick
Time: 121020, removed: HARD Red
Time: 121020, removed: HARD Yellow
Time: 121020, removed: EXPERT Red
Time: 121020, removed: EXPERT Yellow
Time: 121080, added: HARD Red
Time: 121080, added: HARD Yellow
Time: 121080, added: EXPERT Red
Time: 121080, added: EXPERT Yellow
Time: 121104, removed: EXPERT Red
Time: 121104, removed: HARD Red
Time: 121104, removed: HARD Yellow
Time: 121104, removed: EXPERT Yellow
Time: 121284, removed: HARD Yellow
Time: 121284, removed: EXPERT Kick
Time: 121284, removed: EXPERT Red
Time: 121284, removed: HARD Kick
Time: 121320, added: HARD Yellow
Time: 121320, added: EXPERT Kick
Time: 121320, added: EXPERT Red
Time: 121320, added: HARD Kick
Time: 121380, removed: HARD Red
Time: 121380, removed: MEDIUM Yellow
Time: 121380, removed: EXPERT Red
Time: 121380, removed: HARD Yellow
Time: 121380, removed: EXPERT Yellow
Time: 121380, removed: EASY Red
Time: 121380, removed: MEDIUM Red
Time: 121440, added: HARD Red
Time: 121440, added: MEDIUM Yellow
Time: 121440, added: EXPERT Red
Time: 121440, added: HARD Yellow
Time: 121440, added: EXPERT Yellow
Time: 121440, added: EASY Red
Time: 121440, added: MEDIUM Red
Time: 121464, removed: HARD Red
Time: 121464, removed: MEDIUM Yellow
Time: 121464, removed: HARD Yellow
Time: 121464, removed: EXPERT Red
Time: 121464, removed: EXPERT Yellow
Time: 121464, removed: EASY Red
Time: 121464, removed: MEDIUM Red
Time: 121644, removed: MEDIUM Yellow
Time: 121644, removed: EXPERT Kick
Time: 121644, removed: HARD Yellow
Time: 121644, removed: EXPERT Red
Time: 121644, removed: MEDIUM Kick
Time: 121644, removed: HARD Kick
Time: 121680, added: MEDIUM Yellow
Time: 121680, added: EXPERT Kick
Time: 121680, added: HARD Yellow
Time: 121680, added: EXPERT Red
Time: 121680, added: MEDIUM Kick
Time: 121680, added: HARD Kick
Time: 121740, removed: EXPERT Kick
Time: 121740, removed: HARD Yellow
Time: 121740, removed: EXPERT Red
Time: 121740, removed: EASY Kick
Time: 121740, removed: HARD Kick
Time: 121800, added: EXPERT Kick
Time: 121800, added: HARD Yellow
Time: 121800, added: EXPERT Red
Time: 121800, added: EASY Kick
Time: 121800, added: OVERDRIVE
Time: 121800, added: HARD Kick
Time: 121824, removed: EXPERT Kick
Time: 121824, removed: EXPERT Red
Time: 121824, removed: HARD Yellow
Time: 121824, removed: EASY Kick
Time: 121824, removed: OVERDRIVE
Time: 121824, removed: HARD Kick
Time: 122004, removed: HARD Red
Time: 122004, removed: HARD Yellow
Time: 122004, removed: EXPERT Red
Time: 122004, removed: EXPERT Yellow
Time: 122040, added: HARD Red
Time: 122040, added: HARD Yellow
Time: 122040, added: EXPERT Red
Time: 122040, added: EXPERT Yellow
Time: 122100, removed: MEDIUM Yellow
Time: 122100, removed: EXPERT Kick
Time: 122100, removed: EXPERT Red
Time: 122100, removed: HARD Yellow
Time: 122100, removed: EASY Kick
Time: 122100, removed: MEDIUM Kick
Time: 122100, removed: HARD Kick
Time: 122160, added: MEDIUM Yellow
Time: 122160, added: EXPERT Kick
Time: 122160, added: EXPERT Red
Time: 122160, added: HARD Yellow
Time: 122160, added: EASY Kick
Time: 122160, added: MEDIUM Kick
Time: 122160, added: HARD Kick
Time: 122184, removed: MEDIUM Yellow
Time: 122184, removed: EXPERT Kick
Time: 122184, removed: HARD Yellow
Time: 122184, removed: EXPERT Red
Time: 122184, removed: EASY Kick
Time: 122184, removed: MEDIUM Kick
Time: 122184, removed: HARD Kick
Time: 122364, removed: HARD Red
Time: 122364, removed: EXPERT Red
Time: 122364, removed: EXPERT Yellow
Time: 122364, removed: EASY Red
Time: 122364, removed: MEDIUM Red
Time: 122400, added: HARD Red
Time: 122400, added: EXPERT Red
Time: 122400, added: EXPERT Yellow
Time: 122400, added: EASY Red
Time: 122400, added: MEDIUM Red
Time: 122460, removed: HARD Red
Time: 122460, removed: EXPERT Kick
Time: 122460, removed: EXPERT Yellow
Time: 122520, added: HARD Red
Time: 122520, added: EXPERT Kick
Time: 122520, added: EXPERT Red
Time: 122520, added: EXPERT Yellow
Time: 122544, removed: HARD Red
Time: 122544, removed: EXPERT Kick
Time: 122544, removed: EXPERT Red
Time: 122544, removed: EXPERT Yellow
Time: 122640, added: EXPERT Red
Time: 122724, removed: HARD Red
Time: 122724, removed: EXPERT Yellow
Time: 122760, added: HARD Red
Time: 122760, added: EXPERT Yellow
Time: 122820, removed: DRUM FILL
Time: 122820, removed: MEDIUM Yellow
Time: 122820, removed: EXPERT Kick
Time: 122820, removed: HARD Yellow
Time: 122820, removed: EXPERT Red
Time: 122820, removed: DRUM FILL
Time: 122820, removed: EXPERT Yellow
Time: 122820, removed: EASY Kick
Time: 122820, removed: MEDIUM Kick
Time: 122820, removed: DRUM FILL (use all 5)
Time: 122820, removed: DRUM FILL
Time: 122820, removed: DRUM FILL
Time: 122820, removed: HARD Kick
Time: 122876, added: DRUM FILL
Time: 122876, added: MEDIUM Yellow
Time: 122876, added: EXPERT Kick
Time: 122876, added: HARD Yellow
Time: 122876, added: EXPERT Red
Time: 122876, added: DRUM FILL
Time: 122876, added: EXPERT Yellow
Time: 122876, added: EASY Kick
Time: 122876, added: MEDIUM Kick
Time: 122876, added: DRUM FILL (use all 5)
Time: 122876, added: DRUM FILL
Time: 122876, added: DRUM FILL
Time: 122876, added: HARD Kick
Time: 122904, removed: MEDIUM Yellow
Time: 122904, removed: EXPERT Kick
Time: 122904, removed: HARD Yellow
Time: 122904, removed: EXPERT Red
Time: 122904, removed: EASY Kick
Time: 122904, removed: MEDIUM Kick
Time: 122904, removed: Unknown Note (105)
Time: 122904, removed: HARD Kick
Time: 123084, removed: MEDIUM Yellow
Time: 123084, removed: HARD Yellow
Time: 123084, removed: EXPERT Red
Time: 123120, added: MEDIUM Yellow
Time: 123120, added: HARD Yellow
Time: 123120, added: EXPERT Red
Time: 123180, removed: HARD Yellow
Time: 123180, removed: EXPERT Kick
Time: 123180, removed: EXPERT Red
Time: 123180, removed: HARD Kick
Time: 123240, added: HARD Yellow
Time: 123240, added: EXPERT Kick
Time: 123240, added: EXPERT Red
Time: 123240, added: HARD Kick
Time: 123264, removed: EXPERT Red
Time: 123264, removed: EXPERT Kick
Time: 123264, removed: HARD Yellow
Time: 123264, removed: HARD Kick
Time: 123444, removed: EXPERT Red
Time: 123444, removed: HARD Yellow
Time: 123480, added: EXPERT Red
Time: 123480, added: HARD Yellow
Time: 123540, removed: MEDIUM Yellow
Time: 123540, removed: HARD Yellow
Time: 123540, removed: EXPERT Red
Time: 123600, added: MEDIUM Yellow
Time: 123600, added: HARD Yellow
Time: 123600, added: EXPERT Red
Time: 123624, removed: MEDIUM Yellow
Time: 123624, removed: HARD Yellow
Time: 123624, removed: EXPERT Red
Time: 123804, removed: MEDIUM Yellow
Time: 123804, removed: HARD Yellow
Time: 123804, removed: EXPERT Red
Time: 123840, added: MEDIUM Yellow
Time: 123840, added: HARD Yellow
Time: 123840, added: EXPERT Red
Time: 123900, removed: HARD Red
Time: 123900, removed: HARD Yellow
Time: 123900, removed: EXPERT Red
Time: 123900, removed: EXPERT Yellow
Time: 123960, added: HARD Red
Time: 123960, added: HARD Yellow
Time: 123960, added: EXPERT Red
Time: 123960, added: EXPERT Yellow
Time: 123984, removed: EXPERT Red
Time: 123984, removed: HARD Red
Time: 123984, removed: HARD Yellow
Time: 123984, removed: EXPERT Yellow
Time: 124164, removed: EXPERT Red
Time: 124164, removed: HARD Yellow
Time: 124200, added: EXPERT Red
Time: 124200, added: HARD Yellow
Time: 124260, removed: HARD Red
Time: 124260, removed: MEDIUM Yellow
Time: 124260, removed: EXPERT Red
Time: 124260, removed: HARD Yellow
Time: 124260, removed: EXPERT Yellow
Time: 124260, removed: EASY Red
Time: 124260, removed: MEDIUM Red
Time: 124320, added: HARD Red
Time: 124320, added: MEDIUM Yellow
Time: 124320, added: EXPERT Red
Time: 124320, added: HARD Yellow
Time: 124320, added: EXPERT Yellow
Time: 124320, added: EASY Red
Time: 124320, added: MEDIUM Red
Time: 124344, removed: HARD Red
Time: 124344, removed: MEDIUM Yellow
Time: 124344, removed: HARD Yellow
Time: 124344, removed: EXPERT Red
Time: 124344, removed: EXPERT Yellow
Time: 124344, removed: EASY Red
Time: 124344, removed: MEDIUM Red
Time: 124524, removed: MEDIUM Yellow
Time: 124524, removed: HARD Yellow
Time: 124524, removed: EXPERT Red
Time: 124560, added: MEDIUM Yellow
Time: 124560, added: HARD Yellow
Time: 124560, added: EXPERT Red
Time: 124620, removed: HARD Red
Time: 124620, removed: HARD Yellow
Time: 124620, removed: EXPERT Red
Time: 124620, removed: EXPERT Yellow
Time: 124680, added: HARD Red
Time: 124680, added: HARD Yellow
Time: 124680, added: EXPERT Red
Time: 124680, added: EXPERT Yellow
Time: 124704, removed: EXPERT Red
Time: 124704, removed: HARD Red
Time: 124704, removed: HARD Yellow
Time: 124704, removed: EXPERT Yellow
Time: 124800, removed: Unknown Note (105)
Time: 124884, removed: HARD Red
Time: 124884, removed: HARD Yellow
Time: 124884, removed: EXPERT Red
Time: 124884, removed: EXPERT Yellow
Time: 124920, added: HARD Red
Time: 124920, added: HARD Yellow
Time: 124920, added: EXPERT Red
Time: 124920, added: EXPERT Yellow
Time: 124980, removed: MEDIUM Yellow
Time: 124980, removed: HARD Yellow
Time: 124980, removed: EXPERT Red
Time: 125040, added: MEDIUM Yellow
Time: 125040, added: HARD Yellow
Time: 125040, added: EXPERT Red
Time: 125064, removed: MEDIUM Yellow
Time: 125064, removed: HARD Yellow
Time: 125064, removed: EXPERT Red
Time: 125244, removed: HARD Red
Time: 125244, removed: MEDIUM Yellow
Time: 125244, removed: EXPERT Red
Time: 125244, removed: HARD Yellow
Time: 125244, removed: EXPERT Yellow
Time: 125244, removed: EASY Red
Time: 125244, removed: MEDIUM Red
Time: 125280, added: HARD Red
Time: 125280, added: MEDIUM Yellow
Time: 125280, added: EXPERT Red
Time: 125280, added: HARD Yellow
Time: 125280, added: EXPERT Yellow
Time: 125280, added: EASY Red
Time: 125280, added: MEDIUM Red
Time: 125340, removed: EXPERT Red
Time: 125340, removed: HARD Yellow
Time: 125400, added: EXPERT Red
Time: 125400, added: HARD Yellow
Time: 125424, removed: HARD Yellow
Time: 125424, removed: EXPERT Red
Time: 125604, removed: EXPERT Kick
Time: 125604, removed: HARD Yellow
Time: 125604, removed: EXPERT Red
Time: 125604, removed: EASY Kick
Time: 125604, removed: HARD Kick
Time: 125640, added: EXPERT Kick
Time: 125640, added: HARD Yellow
Time: 125640, added: EXPERT Red
Time: 125640, added: EASY Kick
Time: 125640, added: HARD Kick
Time: 125700, removed: MEDIUM Yellow
Time: 125700, removed: DRUM FILL
Time: 125700, removed: HARD Yellow
Time: 125700, removed: EXPERT Red
Time: 125700, removed: DRUM FILL
Time: 125700, removed: DRUM FILL (use all 5)
Time: 125700, removed: DRUM FILL
Time: 125700, removed: DRUM FILL
Time: 125760, added: MEDIUM Yellow
Time: 125760, added: DRUM FILL
Time: 125760, added: HARD Yellow
Time: 125760, added: EXPERT Red
Time: 125760, added: DRUM FILL
Time: 125760, added: DRUM FILL (use all 5)
Time: 125760, added: DRUM FILL
Time: 125760, added: DRUM FILL
Time: 125784, removed: MEDIUM Yellow
Time: 125784, removed: HARD Yellow
Time: 125784, removed: EXPERT Red
Time: 125964, removed: MEDIUM Yellow
Time: 125964, removed: EXPERT Kick
Time: 125964, removed: EXPERT Red
Time: 125964, removed: HARD Yellow
Time: 125964, removed: EASY Kick
Time: 125964, removed: MEDIUM Kick
Time: 125964, removed: HARD Kick
Time: 126000, added: MEDIUM Yellow
Time: 126000, added: EXPERT Kick
Time: 126000, added: EXPERT Red
Time: 126000, added: HARD Yellow
Time: 126000, added: EASY Kick
Time: 126000, added: MEDIUM Kick
Time: 126000, added: HARD Kick
Time: 126060, removed: EXPERT Red
Time: 126060, removed: HARD Yellow
Time: 126120, added: EXPERT Red
Time: 126120, added: HARD Yellow
Time: 126144, removed: HARD Yellow
Time: 126144, removed: EXPERT Red
Time: 126324, removed: HARD Yellow
Time: 126324, removed: EXPERT Kick
Time: 126324, removed: EXPERT Red
Time: 126324, removed: HARD Kick
Time: 126360, added: HARD Yellow
Time: 126360, added: EXPERT Kick
Time: 126360, added: EXPERT Red
Time: 126360, added: HARD Kick
Time: 126420, removed: MEDIUM Yellow
Time: 126420, removed: HARD Yellow
Time: 126420, removed: EXPERT Red
Time: 126480, added: MEDIUM Yellow
Time: 126480, added: HARD Yellow
Time: 126480, added: EXPERT Red
Time: 126504, removed: MEDIUM Yellow
Time: 126504, removed: HARD Yellow
Time: 126504, removed: EXPERT Red
Time: 126684, removed: DRUM FILL
Time: 126684, removed: MEDIUM Yellow
Time: 126684, removed: EXPERT Kick
Time: 126684, removed: EXPERT Red
Time: 126684, removed: HARD Yellow
Time: 126684, removed: DRUM FILL
Time: 126684, removed: EASY Kick
Time: 126684, removed: MEDIUM Kick
Time: 126684, removed: DRUM FILL (use all 5)
Time: 126684, removed: DRUM FILL
Time: 126684, removed: DRUM FILL
Time: 126684, removed: HARD Kick
Time: 126716, added: DRUM FILL
Time: 126716, added: MEDIUM Yellow
Time: 126716, added: EXPERT Kick
Time: 126716, added: EXPERT Red
Time: 126716, added: HARD Yellow
Time: 126716, added: DRUM FILL
Time: 126716, added: EASY Kick
Time: 126716, added: MEDIUM Kick
Time: 126716, added: DRUM FILL (use all 5)
Time: 126716, added: DRUM FILL
Time: 126716, added: DRUM FILL
Time: 126716, added: HARD Kick
Time: 126774, removed: HARD Red
Time: 126774, removed: HARD Yellow
Time: 126774, removed: EXPERT Red
Time: 126774, removed: EXPERT Yellow
Time: 126774, removed: Unknown Note (106)
Time: 126840, added: HARD Red
Time: 126840, added: HARD Yellow
Time: 126840, added: EXPERT Red
Time: 126840, added: EXPERT Yellow
Time: 126864, removed: EXPERT Red
Time: 126864, removed: HARD Red
Time: 126864, removed: HARD Yellow
Time: 126864, removed: EXPERT Yellow
Time: 127044, removed: HARD Yellow
Time: 127044, removed: EXPERT Kick
Time: 127044, removed: EXPERT Red
Time: 127044, removed: HARD Kick
Time: 127080, added: HARD Yellow
Time: 127080, added: EXPERT Kick
Time: 127080, added: EXPERT Red
Time: 127080, added: HARD Kick
Time: 127140, removed: HARD Red
Time: 127140, removed: MEDIUM Yellow
Time: 127140, removed: EXPERT Red
Time: 127140, removed: HARD Yellow
Time: 127140, removed: EXPERT Yellow
Time: 127140, removed: EASY Red
Time: 127140, removed: MEDIUM Red
Time: 127200, added: HARD Red
Time: 127200, added: MEDIUM Yellow
Time: 127200, added: EXPERT Red
Time: 127200, added: HARD Yellow
Time: 127200, added: EXPERT Yellow
Time: 127200, added: EASY Red
Time: 127200, added: MEDIUM Red
Time: 127224, removed: HARD Red
Time: 127224, removed: MEDIUM Yellow
Time: 127224, removed: HARD Yellow
Time: 127224, removed: EXPERT Red
Time: 127224, removed: EXPERT Yellow
Time: 127224, removed: EASY Red
Time: 127224, removed: MEDIUM Red
Time: 127404, removed: MEDIUM Yellow
Time: 127404, removed: HARD Yellow
Time: 127404, removed: EXPERT Red
Time: 127440, added: MEDIUM Yellow
Time: 127440, added: HARD Yellow
Time: 127440, added: EXPERT Red
Time: 127500, removed: EXPERT Kick
Time: 127500, removed: HARD Yellow
Time: 127500, removed: EXPERT Red
Time: 127500, removed: EASY Kick
Time: 127500, removed: HARD Kick
Time: 127560, added: EXPERT Kick
Time: 127560, added: HARD Yellow
Time: 127560, added: EXPERT Red
Time: 127560, added: EASY Kick
Time: 127560, added: HARD Kick
Time: 127584, removed: EXPERT Kick
Time: 127584, removed: EXPERT Red
Time: 127584, removed: HARD Yellow
Time: 127584, removed: EASY Kick
Time: 127584, removed: HARD Kick
Time: 127764, removed: HARD Red
Time: 127764, removed: HARD Yellow
Time: 127764, removed: EXPERT Red
Time: 127764, removed: EXPERT Yellow
Time: 127800, added: HARD Red
Time: 127800, added: HARD Yellow
Time: 127800, added: EXPERT Red
Time: 127800, added: EXPERT Yellow
Time: 127860, removed: MEDIUM Yellow
Time: 127860, removed: EXPERT Kick
Time: 127860, removed: EXPERT Red
Time: 127860, removed: HARD Yellow
Time: 127860, removed: EASY Kick
Time: 127860, removed: MEDIUM Kick
Time: 127860, removed: HARD Kick
Time: 127920, added: MEDIUM Yellow
Time: 127920, added: EXPERT Kick
Time: 127920, added: EXPERT Red
Time: 127920, added: HARD Yellow
Time: 127920, added: EASY Kick
Time: 127920, added: MEDIUM Kick
Time: 127920, added: HARD Kick
Time: 127944, removed: MEDIUM Yellow
Time: 127944, removed: EXPERT Kick
Time: 127944, removed: HARD Yellow
Time: 127944, removed: EXPERT Red
Time: 127944, removed: EASY Kick
Time: 127944, removed: MEDIUM Kick
Time: 127944, removed: HARD Kick
Time: 128124, removed: HARD Red
Time: 128124, removed: MEDIUM Yellow
Time: 128124, removed: EXPERT Red
Time: 128124, removed: HARD Yellow
Time: 128124, removed: EXPERT Yellow
Time: 128124, removed: EASY Red
Time: 128124, removed: MEDIUM Red
Time: 128160, added: HARD Red
Time: 128160, added: MEDIUM Yellow
Time: 128160, added: EXPERT Red
Time: 128160, added: HARD Yellow
Time: 128160, added: EXPERT Yellow
Time: 128160, added: EASY Red
Time: 128160, added: MEDIUM Red
Time: 128220, removed: EXPERT Red
Time: 128220, removed: HARD Yellow
Time: 128280, added: EXPERT Red
Time: 128280, added: HARD Yellow
Time: 128304, removed: HARD Yellow
Time: 128304, removed: EXPERT Red
Time: 128484, removed: HARD Red
Time: 128484, removed: HARD Yellow
Time: 128484, removed: EXPERT Red
Time: 128484, removed: EXPERT Yellow
Time: 128520, added: HARD Red
Time: 128520, added: HARD Yellow
Time: 128520, added: EXPERT Red
Time: 128520, added: EXPERT Yellow
Time: 128580, removed: MEDIUM Yellow
Time: 128580, removed: EXPERT Kick
Time: 128580, removed: EXPERT Red
Time: 128580, removed: HARD Yellow
Time: 128580, removed: EASY Kick
Time: 128580, removed: MEDIUM Kick
Time: 128580, removed: Unknown Note (106)
Time: 128580, removed: HARD Kick
Time: 128640, added: MEDIUM Yellow
Time: 128640, added: EXPERT Kick
Time: 128640, added: EXPERT Red
Time: 128640, added: HARD Yellow
Time: 128640, added: EASY Kick
Time: 128640, added: MEDIUM Kick
Time: 128640, added: HARD Kick
Time: 128664, removed: MEDIUM Yellow
Time: 128664, removed: EXPERT Kick
Time: 128664, removed: HARD Yellow
Time: 128664, removed: EXPERT Red
Time: 128664, removed: EASY Kick
Time: 128664, removed: MEDIUM Kick
Time: 128664, removed: HARD Kick
Time: 128844, removed: MEDIUM Yellow
Time: 128844, removed: EXPERT Kick
Time: 128844, removed: EXPERT Red
Time: 128844, removed: HARD Yellow
Time: 128844, removed: EASY Kick
Time: 128844, removed: MEDIUM Kick
Time: 128844, removed: HARD Kick
Time: 128880, added: MEDIUM Yellow
Time: 128880, added: EXPERT Kick
Time: 128880, added: EXPERT Red
Time: 128880, added: HARD Yellow
Time: 128880, added: EASY Kick
Time: 128880, added: MEDIUM Kick
Time: 128880, added: HARD Kick
Time: 128940, removed: HARD Yellow
Time: 128940, removed: EXPERT Kick
Time: 128940, removed: EXPERT Red
Time: 128940, removed: HARD Kick
Time: 129000, added: HARD Yellow
Time: 129000, added: EXPERT Kick
Time: 129000, added: EXPERT Red
Time: 129000, added: HARD Kick
Time: 129024, removed: EXPERT Red
Time: 129024, removed: EXPERT Kick
Time: 129024, removed: HARD Yellow
Time: 129024, removed: HARD Kick
Time: 129204, removed: EXPERT Red
Time: 129204, removed: HARD Yellow
Time: 129240, added: EXPERT Red
Time: 129240, added: HARD Yellow
Time: 129300, removed: MEDIUM Yellow
Time: 129300, removed: EXPERT Kick
Time: 129300, removed: HARD Yellow
Time: 129300, removed: EXPERT Red
Time: 129300, removed: MEDIUM Kick
Time: 129300, removed: HARD Kick
Time: 129360, added: MEDIUM Yellow
Time: 129360, added: EXPERT Kick
Time: 129360, added: HARD Yellow
Time: 129360, added: EXPERT Red
Time: 129360, added: MEDIUM Kick
Time: 129360, added: HARD Kick
Time: 129384, removed: MEDIUM Yellow
Time: 129384, removed: EXPERT Kick
Time: 129384, removed: HARD Yellow
Time: 129384, removed: EXPERT Red
Time: 129384, removed: MEDIUM Kick
Time: 129384, removed: HARD Kick
Time: 129564, removed: MEDIUM Yellow
Time: 129564, removed: HARD Yellow
Time: 129564, removed: EXPERT Red
Time: 129564, removed: OVERDRIVE
Time: 129600, added: MEDIUM Yellow
Time: 129600, added: HARD Yellow
Time: 129600, added: EXPERT Red
Time: 129600, added: OVERDRIVE
Time: 129660, removed: HARD Red
Time: 129660, removed: HARD Yellow
Time: 129660, removed: EXPERT Red
Time: 129660, removed: EXPERT Yellow
Time: 129720, added: HARD Red
Time: 129720, added: HARD Yellow
Time: 129720, added: EXPERT Red
Time: 129720, added: EXPERT Yellow
Time: 129744, removed: EXPERT Red
Time: 129744, removed: HARD Red
Time: 129744, removed: HARD Yellow
Time: 129744, removed: EXPERT Yellow
Time: 129924, removed: EXPERT Red
Time: 129924, removed: HARD Yellow
Time: 129960, added: EXPERT Red
Time: 129960, added: HARD Yellow
Time: 130020, removed: HARD Red
Time: 130020, removed: EXPERT Red
Time: 130020, removed: EXPERT Yellow
Time: 130020, removed: EASY Red
Time: 130020, removed: MEDIUM Red
Time: 130080, added: HARD Red
Time: 130080, added: EXPERT Red
Time: 130080, added: EXPERT Yellow
Time: 130080, added: EASY Red
Time: 130080, added: MEDIUM Red
Time: 130104, removed: HARD Red
Time: 130104, removed: EASY Red
Time: 130104, removed: MEDIUM Red
Time: 130104, removed: EXPERT Yellow
Time: 130284, removed: HARD Red
Time: 130284, removed: EXPERT Red
Time: 130284, removed: EXPERT Yellow
Time: 130284, removed: EASY Red
Time: 130284, removed: MEDIUM Red
Time: 130320, added: HARD Red
Time: 130320, added: EXPERT Red
Time: 130320, added: EXPERT Yellow
Time: 130320, added: EASY Red
Time: 130320, added: MEDIUM Red
Time: 130380, removed: HARD Red
Time: 130380, removed: EXPERT Yellow
Time: 130440, added: HARD Red
Time: 130440, added: EXPERT Yellow
Time: 130464, removed: HARD Red
Time: 130464, removed: EXPERT Yellow
Time: 130556, added: EXPERT Yellow
Time: 132564, removed: HARD Red
Time: 132564, removed: HARD Yellow
Time: 132564, removed: EXPERT Red
Time: 132564, removed: EXPERT Yellow
Time: 132600, added: HARD Red
Time: 132600, added: HARD Yellow
Time: 132600, added: EXPERT Red
Time: 132600, added: EXPERT Yellow
Time: 132660, removed: MEDIUM Yellow
Time: 132660, removed: HARD Yellow
Time: 132660, removed: EXPERT Red
Time: 132720, added: MEDIUM Yellow
Time: 132720, added: HARD Yellow
Time: 132720, added: EXPERT Red
Time: 132744, removed: MEDIUM Yellow
Time: 132744, removed: HARD Yellow
Time: 132744, removed: EXPERT Red
Time: 132924, removed: HARD Red
Time: 132924, removed: MEDIUM Yellow
Time: 132924, removed: EXPERT Red
Time: 132924, removed: HARD Yellow
Time: 132924, removed: EXPERT Yellow
Time: 132924, removed: EASY Red
Time: 132924, removed: MEDIUM Red
Time: 132960, added: HARD Red
Time: 132960, added: MEDIUM Yellow
Time: 132960, added: EXPERT Red
Time: 132960, added: HARD Yellow
Time: 132960, added: EXPERT Yellow
Time: 132960, added: EASY Red
Time: 132960, added: MEDIUM Red
Time: 133020, removed: EXPERT Red
Time: 133020, removed: HARD Yellow
Time: 133080, added: EXPERT Red
Time: 133080, added: HARD Yellow
Time: 133104, removed: HARD Yellow
Time: 133104, removed: EXPERT Red
Time: 133284, removed: EXPERT Kick
Time: 133284, removed: HARD Yellow
Time: 133284, removed: EXPERT Red
Time: 133284, removed: EASY Kick
Time: 133284, removed: HARD Kick
Time: 133320, added: EXPERT Kick
Time: 133320, added: HARD Yellow
Time: 133320, added: EXPERT Red
Time: 133320, added: EASY Kick
Time: 133320, added: HARD Kick
Time: 133380, removed: MEDIUM Yellow
Time: 133380, removed: DRUM FILL
Time: 133380, removed: HARD Yellow
Time: 133380, removed: EXPERT Red
Time: 133380, removed: DRUM FILL
Time: 133380, removed: DRUM FILL (use all 5)
Time: 133380, removed: DRUM FILL
Time: 133380, removed: DRUM FILL
Time: 133440, added: MEDIUM Yellow
Time: 133440, added: DRUM FILL
Time: 133440, added: HARD Yellow
Time: 133440, added: EXPERT Red
Time: 133440, added: DRUM FILL
Time: 133440, added: DRUM FILL (use all 5)
Time: 133440, added: DRUM FILL
Time: 133440, added: DRUM FILL
Time: 133464, removed: MEDIUM Yellow
Time: 133464, removed: HARD Yellow
Time: 133464, removed: EXPERT Red
Time: 133644, removed: MEDIUM Yellow
Time: 133644, removed: EXPERT Kick
